reach,depth_min,depth_q1,depth_q5,depth_q25,depth_q50,depth_avg,depth_q75,depth_q95,depth_q99,depth_max,wwidth_min,wwidth_q1,wwidth_q5,wwidth_q25,wwidth_q50,wwidth_avg,wwidth_q75,wwidth_q95,wwidth_q99,wwidth_max,flow_min,flow_q1,flow_q5,flow_q25,flow_q50,flow_avg,flow_q75,flow_q95,flow_q99,flow_max,rtime_min,rtime_q1,rtime_q5,rtime_q25,rtime_q50,rtime_avg,rtime_q75,rtime_q95,rtime_q99,rtime_max,velocity_min,velocity_q1,velocity_q5,velocity_q25,velocity_q50,velocity_avg,velocity_q75,velocity_q95,velocity_q99,velocity_max
877.000,0.276,0.323,0.340,0.377,0.421,0.467,0.501,0.760,1.022,1.687,0.751,0.846,0.880,0.953,1.043,1.133,1.203,1.721,2.245,3.573,-369.912,39.690,45.404,58.104,76.748,123.214,118.956,352.574,783.653,3188.532,-39.012,0.158,0.206,0.294,0.341,0.331,0.375,0.407,0.435,201.746,-0.014,0.003,0.003,0.003,0.003,0.004,0.004,0.006,0.007,0.012
878.000,0.278,0.325,0.342,0.379,0.424,0.469,0.503,0.762,1.024,1.687,0.756,0.851,0.884,0.958,1.047,1.137,1.207,1.724,2.247,3.575,145.802,215.289,243.408,312.177,411.850,660.366,637.360,1889.332,4201.198,16991.512,0.018,0.030,0.039,0.056,0.064,0.062,0.070,0.076,0.079,0.091,0.013,0.015,0.015,0.017,0.018,0.020,0.021,0.030,0.039,0.063
879.000,0.279,0.324,0.340,0.376,0.419,0.462,0.495,0.746,1.001,1.649,0.758,0.848,0.881,0.951,1.037,1.124,1.191,1.692,2.201,3.498,149.528,219.032,247.600,317.595,418.992,671.655,648.264,1920.459,4266.875,17240.889,0.017,0.028,0.037,0.053,0.062,0.060,0.068,0.074,0.078,0.089,0.013,0.015,0.016,0.017,0.019,0.021,0.022,0.032,0.041,0.067
88.000,0.274,0.326,0.347,0.394,0.453,0.523,0.562,0.955,1.399,2.654,0.548,0.653,0.694,0.788,0.905,1.045,1.125,1.911,2.798,5.307,2240.880,3153.987,3562.408,4571.838,6029.528,9666.255,9328.944,27647.269,61415.964,246794.297,0.004,0.006,0.009,0.014,0.017,0.016,0.019,0.021,0.022,0.026,0.044,0.052,0.055,0.061,0.070,0.079,0.085,0.136,0.189,0.325
880.000,0.261,0.303,0.318,0.352,0.393,0.435,0.466,0.706,0.952,1.582,0.723,0.806,0.837,0.904,0.985,1.069,1.131,1.612,2.104,3.364,150.621,219.052,247.610,317.645,419.081,671.664,648.555,1921.586,4266.740,17198.533,0.016,0.026,0.033,0.048,0.056,0.054,0.061,0.067,0.070,0.080,0.015,0.017,0.017,0.019,0.021,0.023,0.024,0.035,0.045,0.072
881.000,0.232,0.269,0.283,0.314,0.351,0.391,0.419,0.647,0.883,1.494,0.663,0.738,0.766,0.827,0.902,0.982,1.039,1.494,1.966,3.187,150.664,219.113,247.620,317.679,419.049,671.654,648.498,1919.479,4266.536,17177.822,0.009,0.014,0.018,0.025,0.029,0.028,0.032,0.035,0.036,0.042,0.018,0.020,0.021,0.023,0.025,0.027,0.029,0.041,0.052,0.081
882.000,0.072,0.087,0.094,0.107,0.125,0.155,0.159,0.329,0.587,1.432,0.345,0.375,0.387,0.415,0.449,0.511,0.517,0.859,1.375,3.063,-238.411,-16.194,-2.195,-0.071,0.044,0.001,0.264,2.843,13.796,145.768,-inf,-1262.447,-146.023,-9.077,8.436,nan,34.513,463.985,414726.264,inf,-0.005,-0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.001,0.002
883.000,0.076,0.091,0.097,0.111,0.128,0.159,0.162,0.333,0.591,1.435,0.352,0.382,0.395,0.422,0.457,0.518,0.525,0.866,1.383,3.071,-60.511,7.425,8.390,10.759,14.206,22.698,22.034,63.155,140.859,672.375,-876.378,0.237,0.254,0.274,0.300,0.296,0.323,0.345,0.370,151.433,-0.001,0.003,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.008
884.000,0.091,0.106,0.112,0.126,0.143,0.174,0.177,0.350,0.609,1.454,0.382,0.412,0.424,0.451,0.486,0.548,0.554,0.899,1.419,3.109,-285.753,7.342,8.384,10.750,14.182,22.699,21.882,62.397,149.007,785.602,-994.914,0.244,0.269,0.311,0.349,0.336,0.383,0.417,0.467,317.180,-0.005,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.007
885.000,0.091,0.105,0.112,0.125,0.142,0.174,0.176,0.350,0.611,1.457,0.382,0.411,0.423,0.450,0.485,0.547,0.553,0.900,1.422,3.115,-515.602,7.033,8.365,10.697,14.073,22.700,21.379,63.484,160.060,917.553,-217.083,0.209,0.252,0.310,0.349,0.349,0.384,0.423,0.573,354.759,-0.009,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.008
886.000,0.091,0.105,0.111,0.125,0.142,0.173,0.176,0.351,0.613,1.460,1.182,1.211,1.223,1.250,1.284,1.346,1.351,1.702,2.225,3.921,41.718,59.310,66.995,85.965,113.396,181.582,175.862,519.319,1128.485,4738.566,0.056,0.084,0.091,0.118,0.143,0.141,0.163,0.185,0.197,0.238,0.005,0.006,0.006,0.007,0.008,0.009,0.010,0.013,0.014,0.021
887.000,0.091,0.105,0.111,0.124,0.141,0.172,0.174,0.350,0.613,1.462,1.182,1.210,1.222,1.248,1.282,1.344,1.348,1.700,2.226,3.923,41.827,59.347,67.019,85.994,113.439,181.582,175.921,516.899,1128.313,4857.634,0.062,0.083,0.092,0.117,0.142,0.140,0.162,0.184,0.195,0.237,0.005,0.006,0.006,0.007,0.008,0.009,0.010,0.013,0.014,0.019
888.000,0.090,0.104,0.109,0.122,0.139,0.170,0.172,0.348,0.612,1.462,1.180,1.207,1.219,1.245,1.278,1.341,1.344,1.696,2.224,3.924,47.677,66.791,75.424,96.773,127.648,204.266,197.979,580.633,1270.916,5469.641,0.054,0.073,0.081,0.102,0.124,0.122,0.142,0.161,0.171,0.206,0.006,0.007,0.007,0.008,0.009,0.010,0.011,0.014,0.016,0.021
889.000,0.087,0.100,0.106,0.119,0.135,0.166,0.167,0.345,0.609,1.461,1.174,1.201,1.212,1.237,1.270,1.333,1.335,1.689,2.219,3.922,47.646,66.803,75.439,96.798,127.675,204.268,198.065,576.236,1273.322,5605.010,0.051,0.071,0.080,0.099,0.120,0.118,0.137,0.156,0.166,0.408,0.003,0.007,0.007,0.008,0.010,0.010,0.012,0.015,0.016,0.023
89.000,0.263,0.313,0.333,0.378,0.434,0.501,0.539,0.916,1.343,2.555,0.527,0.626,0.666,0.756,0.868,1.003,1.078,1.832,2.685,5.110,2303.871,3234.257,3652.693,4687.767,6182.582,9911.271,9565.428,28355.619,62949.229,252967.875,0.003,0.006,0.008,0.013,0.016,0.015,0.018,0.020,0.021,0.024,0.048,0.056,0.059,0.066,0.075,0.084,0.091,0.146,0.204,0.351
890.000,0.083,0.096,0.101,0.113,0.129,0.161,0.161,0.340,0.605,1.458,1.166,1.191,1.202,1.227,1.258,1.322,1.322,1.680,2.211,3.917,53.552,74.243,83.843,107.574,141.892,226.958,220.166,639.905,1415.798,6217.781,0.045,0.063,0.070,0.085,0.103,0.102,0.117,0.133,0.141,0.383,0.003,0.008,0.009,0.010,0.011,0.012,0.014,0.017,0.018,0.026
891.000,0.077,0.089,0.094,0.106,0.121,0.153,0.153,0.334,0.601,1.455,1.154,1.178,1.189,1.212,1.243,1.307,1.306,1.667,2.201,3.910,8.609,74.250,83.846,107.581,141.906,226.960,220.156,637.480,1422.186,6353.570,0.042,0.061,0.067,0.081,0.096,0.096,0.109,0.123,0.131,14.300,0.000,0.009,0.009,0.011,0.012,0.013,0.014,0.017,0.019,0.027
892.000,0.071,0.083,0.088,0.099,0.114,0.147,0.145,0.328,0.597,1.453,1.143,1.166,1.176,1.199,1.228,1.293,1.290,1.657,2.194,3.907,20.263,81.685,92.253,118.346,156.131,249.636,242.194,701.327,1565.999,6966.543,0.038,0.054,0.060,0.069,0.082,0.082,0.092,0.104,0.110,6.092,0.000,0.011,0.011,0.013,0.014,0.015,0.017,0.020,0.021,0.030
893.000,0.065,0.076,0.080,0.091,0.105,0.138,0.135,0.324,0.595,1.453,1.130,1.151,1.161,1.182,1.210,1.276,1.270,1.647,2.189,3.905,-301.897,81.653,92.253,118.346,156.123,249.637,242.119,700.864,1574.016,7103.398,-17.011,0.052,0.057,0.065,0.075,0.075,0.084,0.094,0.101,10.936,-0.003,0.012,0.012,0.014,0.016,0.016,0.018,0.020,0.022,0.036
894.000,0.056,0.065,0.069,0.078,0.090,0.126,0.121,0.320,0.593,1.453,1.112,1.130,1.138,1.156,1.181,1.252,1.243,1.639,2.186,3.906,-537.555,81.613,92.246,118.346,156.104,249.637,241.993,700.825,1582.090,7203.938,-60.901,0.050,0.054,0.058,0.064,0.065,0.071,0.080,0.087,20.029,-0.006,0.013,0.015,0.016,0.018,0.018,0.020,0.021,0.023,0.045
895.000,0.029,0.038,0.042,0.052,0.067,0.107,0.106,0.318,0.593,1.455,1.059,1.076,1.084,1.104,1.134,1.213,1.213,1.636,2.187,3.909,32.895,99.134,111.956,143.577,189.522,302.853,293.994,851.591,1902.248,8398.090,0.006,0.014,0.015,0.015,0.015,0.016,0.016,0.018,0.023,1.194,0.000,0.020,0.025,0.029,0.030,0.029,0.031,0.031,0.032,0.079
896.000,0.223,0.263,0.281,0.321,0.372,0.435,0.467,0.820,1.234,2.447,0.645,0.727,0.762,0.842,0.943,1.070,1.134,1.841,2.669,5.094,29.993,44.508,50.290,64.517,85.140,136.149,131.913,388.281,857.249,3393.018,0.078,0.168,0.203,0.238,0.251,0.247,0.262,0.276,0.288,0.380,0.003,0.004,0.004,0.004,0.005,0.005,0.005,0.006,0.007,0.015
897.000,0.227,0.268,0.286,0.326,0.376,0.440,0.472,0.826,1.240,2.454,0.655,0.736,0.771,0.851,0.953,1.080,1.145,1.852,2.681,5.108,30.755,44.599,50.396,64.598,85.333,136.149,132.287,387.806,847.988,3327.986,0.094,0.194,0.215,0.240,0.255,0.252,0.266,0.278,0.286,0.325,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005,0.006,0.012
898.000,0.232,0.273,0.291,0.331,0.382,0.445,0.478,0.832,1.247,2.462,0.665,0.746,0.781,0.861,0.963,1.091,1.156,1.865,2.694,5.123,41.277,59.487,67.226,86.162,113.824,181.563,176.431,516.289,1128.952,4489.641,0.075,0.149,0.164,0.184,0.196,0.193,0.204,0.213,0.219,0.247,0.005,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.008,0.016
899.000,0.236,0.277,0.295,0.335,0.386,0.450,0.483,0.838,1.254,2.469,0.673,0.754,0.789,0.870,0.972,1.100,1.165,1.876,2.707,5.138,46.729,66.930,75.660,96.968,128.084,204.243,198.451,579.569,1272.608,5118.216,0.052,0.101,0.111,0.125,0.133,0.131,0.139,0.145,0.150,0.268,0.003,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.009,0.017
9.000,0.012,0.015,0.016,0.019,0.022,0.027,0.029,0.056,0.092,0.214,1.024,1.030,1.033,1.038,1.045,1.054,1.058,1.113,1.184,1.428,59.029,88.324,100.054,128.224,169.171,271.470,261.834,777.196,1730.656,7012.077,0.004,0.006,0.008,0.011,0.014,0.013,0.015,0.017,0.017,0.020,0.057,0.067,0.070,0.077,0.086,0.095,0.101,0.152,0.201,0.314
90.000,0.267,0.315,0.334,0.376,0.430,0.494,0.530,0.889,1.296,2.462,0.534,0.629,0.667,0.753,0.860,0.988,1.060,1.778,2.592,4.924,2305.030,3234.587,3652.694,4688.108,6182.404,9911.229,9564.353,28333.754,63010.588,252919.844,0.003,0.005,0.008,0.013,0.015,0.015,0.018,0.020,0.021,0.025,0.047,0.055,0.059,0.066,0.076,0.086,0.093,0.152,0.213,0.370
900.000,0.242,0.283,0.300,0.341,0.392,0.456,0.489,0.845,1.261,2.477,0.684,0.765,0.801,0.881,0.984,1.112,1.177,1.890,2.722,5.154,-65.951,67.028,75.707,97.017,128.108,204.243,198.141,576.897,1283.775,5301.385,-0.285,0.120,0.134,0.154,0.164,0.161,0.172,0.180,0.186,0.498,-0.004,0.006,0.006,0.006,0.006,0.007,0.007,0.008,0.009,0.014
901.000,0.034,0.045,0.049,0.059,0.075,0.126,0.115,0.404,0.799,1.964,0.267,0.289,0.298,0.319,0.350,0.451,0.429,1.008,1.797,4.127,9.840,14.776,16.729,21.452,28.328,45.396,44.032,129.864,282.256,1129.985,0.035,0.064,0.070,0.072,0.074,0.090,0.083,0.191,0.280,0.466,0.002,0.004,0.006,0.014,0.016,0.014,0.016,0.017,0.018,0.033
902.000,0.216,0.255,0.272,0.311,0.361,0.422,0.454,0.797,1.194,2.361,0.632,0.710,0.744,0.822,0.921,1.045,1.108,1.794,2.588,4.921,10.192,14.861,16.786,21.522,28.433,45.391,44.141,127.482,283.854,1231.004,0.010,0.034,0.039,0.044,0.047,0.046,0.049,0.051,0.053,0.315,0.000,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.008
903.000,0.210,0.250,0.267,0.306,0.355,0.417,0.449,0.792,1.189,2.356,0.621,0.699,0.734,0.812,0.911,1.034,1.098,1.784,2.578,4.911,-561.971,-60.616,-11.188,-0.395,0.263,-0.000,1.568,12.265,43.814,359.946,-inf,-1122.644,-123.978,-8.215,7.701,nan,28.270,387.934,1205000.205,inf,-0.009,-0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.001,0.001
904.000,0.220,0.259,0.276,0.315,0.365,0.426,0.458,0.801,1.198,2.365,0.639,0.718,0.752,0.830,0.929,1.053,1.116,1.802,2.597,4.930,-882.495,-95.422,-17.659,-0.626,0.415,-0.000,2.474,19.322,68.933,565.525,-inf,-134.039,-14.765,-0.974,0.909,nan,3.364,46.261,146129.651,inf,-0.012,-0.002,-0.001,-0.000,0.000,0.000,0.000,0.000,0.001,0.002
905.000,0.010,0.013,0.014,0.017,0.020,0.024,0.026,0.049,0.078,0.169,0.221,0.227,0.229,0.234,0.240,0.248,0.252,0.298,0.356,0.538,4.891,7.382,8.363,10.718,14.140,22.698,21.885,64.907,144.753,589.718,0.011,0.015,0.019,0.027,0.031,0.030,0.034,0.037,0.039,0.045,0.026,0.030,0.031,0.034,0.038,0.041,0.044,0.062,0.078,0.110
906.000,0.021,0.026,0.028,0.033,0.039,0.048,0.051,0.097,0.156,0.411,0.241,0.253,0.257,0.266,0.278,0.295,0.302,0.394,0.512,1.023,9.813,14.767,16.727,21.436,28.282,45.396,43.767,129.900,289.242,1167.810,0.016,0.019,0.022,0.029,0.033,0.032,0.036,0.039,0.040,0.046,0.025,0.029,0.030,0.032,0.035,0.037,0.040,0.052,0.060,0.072
907.000,0.131,0.156,0.165,0.185,0.209,0.238,0.252,0.410,0.627,1.440,0.462,0.513,0.531,0.570,0.618,0.675,0.704,1.019,1.454,3.080,8.987,14.783,16.728,21.449,28.302,45.397,43.810,130.316,288.976,1110.381,0.099,0.178,0.194,0.260,0.302,0.293,0.332,0.361,0.377,0.497,0.002,0.003,0.003,0.004,0.004,0.004,0.004,0.006,0.007,0.012
908.000,0.134,0.159,0.168,0.187,0.211,0.240,0.254,0.411,0.630,1.444,0.467,0.517,0.535,0.574,0.622,0.679,0.708,1.022,1.459,3.089,30.186,44.379,50.183,64.363,84.907,136.149,131.443,390.624,866.036,3402.878,0.040,0.058,0.066,0.088,0.102,0.099,0.113,0.123,0.128,0.148,0.008,0.009,0.009,0.010,0.011,0.012,0.013,0.018,0.020,0.029
909.000,0.125,0.147,0.155,0.173,0.195,0.224,0.236,0.390,0.619,1.446,0.449,0.494,0.511,0.547,0.591,0.648,0.671,0.981,1.437,3.092,30.526,44.394,50.185,64.376,84.925,136.150,131.484,391.087,866.679,3342.437,0.038,0.054,0.061,0.078,0.091,0.089,0.100,0.110,0.115,0.132,0.009,0.010,0.011,0.012,0.013,0.014,0.015,0.019,0.021,0.031
91.000,0.254,0.299,0.317,0.356,0.407,0.467,0.500,0.837,1.220,2.325,0.509,0.598,0.633,0.713,0.813,0.933,1.001,1.674,2.440,4.650,2317.630,3249.153,3669.424,4709.563,6210.761,9957.306,9608.242,28455.834,63314.291,254084.453,0.003,0.005,0.007,0.012,0.014,0.014,0.016,0.019,0.020,0.023,0.050,0.059,0.062,0.071,0.081,0.092,0.099,0.163,0.231,0.402
910.000,0.100,0.119,0.126,0.142,0.161,0.190,0.197,0.357,0.605,1.445,0.400,0.438,0.452,0.483,0.522,0.580,0.595,0.914,1.410,3.090,30.556,44.398,50.187,64.378,84.925,136.150,131.514,391.314,864.144,3318.201,0.005,0.008,0.009,0.010,0.012,0.011,0.013,0.014,0.014,0.017,0.012,0.014,0.014,0.015,0.017,0.018,0.019,0.022,0.026,0.037
911.000,0.010,0.013,0.014,0.016,0.019,0.023,0.025,0.047,0.074,0.159,0.220,0.226,0.228,0.232,0.238,0.246,0.249,0.293,0.348,0.519,4.894,7.382,8.363,10.718,14.141,22.698,21.884,64.918,144.688,589.418,0.010,0.014,0.018,0.025,0.029,0.028,0.032,0.035,0.037,0.043,0.027,0.032,0.033,0.036,0.040,0.043,0.046,0.066,0.083,0.120
912.000,0.010,0.013,0.014,0.017,0.020,0.025,0.026,0.052,0.088,0.331,0.221,0.226,0.229,0.233,0.240,0.249,0.252,0.303,0.376,0.861,4.906,7.383,8.363,10.718,14.140,22.698,21.885,64.929,144.627,581.349,0.005,0.006,0.007,0.009,0.010,0.010,0.011,0.012,0.013,0.015,0.026,0.030,0.032,0.035,0.038,0.040,0.043,0.058,0.065,0.078
913.000,0.008,0.011,0.011,0.013,0.016,0.019,0.021,0.040,0.065,0.150,0.217,0.221,0.223,0.227,0.232,0.239,0.241,0.280,0.330,0.499,4.890,7.382,8.363,10.718,14.140,22.698,21.885,64.910,144.736,589.446,0.009,0.012,0.015,0.021,0.024,0.023,0.027,0.029,0.030,0.035,0.033,0.038,0.040,0.044,0.048,0.052,0.056,0.078,0.098,0.133
914.000,0.211,0.253,0.271,0.313,0.365,0.426,0.462,0.806,1.195,2.344,0.621,0.707,0.743,0.825,0.929,1.053,1.124,1.811,2.590,4.887,10.494,14.878,16.784,21.525,28.423,45.392,43.945,129.010,285.298,1127.375,0.147,0.404,0.444,0.497,0.518,0.510,0.532,0.546,0.555,0.801,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.006
915.000,0.066,0.080,0.085,0.096,0.109,0.133,0.131,0.252,0.578,1.739,0.332,0.361,0.371,0.392,0.417,0.467,0.463,0.705,1.356,3.678,14.798,22.147,25.090,32.155,42.420,68.072,65.646,196.275,433.694,1668.383,0.038,0.051,0.055,0.069,0.080,0.079,0.089,0.097,0.109,0.206,0.006,0.011,0.012,0.013,0.015,0.015,0.017,0.021,0.023,0.030
916.000,0.035,0.046,0.050,0.059,0.072,0.108,0.101,0.292,0.662,1.829,0.270,0.291,0.299,0.318,0.345,0.416,0.403,0.783,1.524,3.857,14.882,22.154,25.090,32.159,42.428,68.072,65.712,196.484,425.673,1704.174,0.022,0.035,0.038,0.039,0.040,0.044,0.042,0.063,0.113,0.234,0.004,0.009,0.016,0.024,0.024,0.024,0.025,0.026,0.028,0.045
917.000,0.097,0.116,0.122,0.136,0.153,0.174,0.183,0.288,0.473,1.588,0.394,0.431,0.444,0.472,0.505,0.548,0.566,0.777,1.146,3.376,19.766,29.536,33.454,42.875,56.566,90.791,87.543,260.127,581.760,2264.707,0.037,0.050,0.056,0.080,0.095,0.092,0.106,0.117,0.124,0.145,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.021,0.023,0.032
918.000,0.039,0.050,0.054,0.063,0.076,0.100,0.101,0.217,0.460,1.605,0.278,0.300,0.308,0.326,0.351,0.399,0.401,0.633,1.120,3.409,19.880,29.543,33.454,42.880,56.577,90.792,87.575,260.524,583.601,2204.192,0.017,0.024,0.026,0.028,0.029,0.030,0.031,0.032,0.042,0.108,0.008,0.022,0.028,0.030,0.031,0.031,0.033,0.035,0.038,0.052
919.000,0.120,0.148,0.160,0.187,0.224,0.276,0.295,0.582,0.971,2.181,0.441,0.496,0.519,0.574,0.647,0.753,0.790,1.363,2.141,4.562,19.898,29.616,33.475,42.966,56.703,90.788,87.922,259.572,573.477,2229.048,0.069,0.129,0.151,0.166,0.169,0.170,0.174,0.186,0.207,0.254,0.005,0.006,0.006,0.007,0.007,0.007,0.007,0.008,0.009,0.017
92.000,0.236,0.277,0.293,0.329,0.374,0.429,0.459,0.766,1.116,2.137,0.473,0.553,0.585,0.658,0.749,0.858,0.919,1.531,2.231,4.273,2330.217,3263.849,3686.151,4731.290,6238.796,10002.271,9652.814,28592.510,63556.033,255243.094,0.003,0.004,0.006,0.011,0.013,0.013,0.015,0.017,0.018,0.021,0.054,0.064,0.068,0.077,0.089,0.101,0.110,0.182,0.259,0.453
920.000,0.109,0.137,0.149,0.178,0.215,0.268,0.288,0.577,0.968,2.179,0.419,0.474,0.498,0.555,0.630,0.737,0.776,1.354,2.136,4.559,20.281,29.669,33.513,43.032,56.822,90.786,88.055,258.952,565.988,2258.118,0.067,0.133,0.149,0.156,0.158,0.160,0.163,0.175,0.198,0.324,0.004,0.006,0.007,0.007,0.007,0.007,0.007,0.008,0.009,0.017
921.000,0.094,0.126,0.139,0.170,0.210,0.263,0.284,0.576,0.968,2.181,0.387,0.451,0.479,0.541,0.619,0.726,0.768,1.353,2.137,4.563,20.307,29.673,33.516,43.033,56.831,90.786,88.063,258.737,565.312,2267.741,0.002,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.008,0.013,0.003,0.006,0.007,0.007,0.008,0.008,0.008,0.008,0.009,0.022
922.000,0.029,0.038,0.041,0.047,0.056,0.070,0.074,0.145,0.241,0.930,0.258,0.275,0.281,0.295,0.313,0.340,0.348,0.490,0.681,2.061,9.027,13.567,15.364,19.691,25.981,41.691,40.220,119.387,265.604,1031.482,0.032,0.040,0.042,0.051,0.056,0.055,0.060,0.064,0.066,0.105,0.011,0.018,0.018,0.019,0.021,0.022,0.023,0.027,0.029,0.036
923.000,0.113,0.132,0.139,0.156,0.176,0.201,0.214,0.347,0.501,1.300,1.225,1.264,1.279,1.312,1.353,1.401,1.429,1.694,2.002,3.601,204.074,289.401,326.816,419.518,553.150,886.597,856.052,2534.085,5633.533,22154.213,0.010,0.013,0.018,0.030,0.037,0.036,0.043,0.049,0.052,0.061,0.019,0.023,0.024,0.027,0.031,0.035,0.038,0.063,0.087,0.114
924.000,0.035,0.044,0.048,0.056,0.067,0.086,0.088,0.185,0.343,1.269,1.071,1.088,1.095,1.112,1.133,1.171,1.177,1.370,1.687,3.539,204.261,289.403,326.817,419.537,553.150,886.598,855.891,2534.245,5635.706,22110.266,0.006,0.007,0.008,0.010,0.011,0.011,0.012,0.013,0.014,0.016,0.065,0.073,0.076,0.083,0.091,0.095,0.103,0.133,0.143,0.167
925.000,0.059,0.073,0.078,0.090,0.104,0.118,0.129,0.213,0.297,0.508,0.318,0.346,0.357,0.380,0.408,0.437,0.459,0.626,0.793,1.217,-33.485,-5.322,-1.321,-0.060,0.035,0.001,0.221,1.205,3.475,39.759,-inf,-1797.212,-129.108,-8.761,9.538,nan,33.415,3284.998,inf,inf,-0.005,-0.001,-0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.004
926.000,0.079,0.093,0.098,0.110,0.124,0.138,0.149,0.233,0.317,0.529,0.357,0.386,0.397,0.420,0.448,0.477,0.499,0.666,0.833,1.257,9.317,13.594,15.365,19.709,25.996,41.692,40.224,119.194,265.163,1067.282,0.033,0.062,0.085,0.130,0.154,0.149,0.173,0.191,0.201,0.236,0.005,0.006,0.006,0.007,0.008,0.008,0.009,0.014,0.019,0.035
927.000,0.010,0.013,0.014,0.017,0.020,0.025,0.026,0.052,0.087,0.458,0.221,0.226,0.228,0.233,0.239,0.249,0.252,0.304,0.374,1.116,9.319,13.594,15.365,19.710,25.996,41.692,40.227,119.206,265.096,1063.876,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.039,0.056,0.059,0.064,0.070,0.074,0.080,0.106,0.121,0.138
928.000,0.188,0.223,0.235,0.261,0.293,0.325,0.350,0.531,0.712,1.161,0.577,0.647,0.671,0.723,0.786,0.849,0.899,1.263,1.624,2.521,49.823,74.626,84.494,108.308,142.893,229.266,221.122,656.091,1459.957,5930.542,0.027,0.044,0.059,0.087,0.101,0.097,0.111,0.121,0.127,0.147,0.008,0.009,0.010,0.010,0.011,0.013,0.013,0.020,0.026,0.044
929.000,0.184,0.218,0.230,0.255,0.286,0.317,0.341,0.518,0.693,1.128,0.569,0.637,0.660,0.711,0.773,0.834,0.882,1.235,1.586,2.456,50.563,74.668,84.494,108.330,142.908,229.266,221.128,655.758,1460.945,5910.190,0.025,0.042,0.057,0.084,0.097,0.094,0.107,0.117,0.122,0.141,0.008,0.010,0.010,0.011,0.012,0.013,0.014,0.021,0.027,0.046
93.000,0.203,0.238,0.251,0.282,0.320,0.366,0.392,0.650,0.949,1.849,0.407,0.475,0.502,0.564,0.640,0.733,0.784,1.301,1.898,3.698,2330.004,3264.078,3686.152,4731.127,6238.695,10002.271,9652.961,28592.914,63554.278,255263.500,0.002,0.004,0.005,0.009,0.011,0.011,0.013,0.014,0.015,0.018,0.063,0.075,0.080,0.091,0.105,0.121,0.130,0.220,0.315,0.549
930.000,0.193,0.225,0.237,0.261,0.291,0.320,0.343,0.512,0.679,1.094,0.585,0.651,0.674,0.722,0.782,0.840,0.887,1.224,1.558,2.387,78.144,115.389,130.575,167.414,220.849,354.216,341.704,1013.637,2257.372,9134.891,0.015,0.026,0.036,0.055,0.065,0.062,0.072,0.079,0.083,0.097,0.012,0.014,0.015,0.016,0.018,0.020,0.021,0.032,0.044,0.075
931.000,0.050,0.063,0.068,0.078,0.091,0.107,0.116,0.204,0.302,0.575,0.301,0.326,0.335,0.356,0.382,0.413,0.431,0.608,0.804,1.351,78.284,115.397,130.575,167.404,220.847,354.216,341.707,1013.697,2257.896,9127.362,0.005,0.007,0.008,0.011,0.012,0.012,0.013,0.014,0.014,0.016,0.072,0.081,0.084,0.090,0.097,0.103,0.109,0.143,0.173,0.238
932.000,0.104,0.129,0.138,0.158,0.182,0.211,0.228,0.389,0.564,1.067,0.408,0.458,0.476,0.515,0.565,0.622,0.657,0.977,1.328,2.334,83.537,122.785,138.938,178.138,235.007,376.933,363.615,1078.772,2401.606,9690.406,0.014,0.018,0.021,0.027,0.030,0.029,0.032,0.034,0.035,0.038,0.031,0.034,0.035,0.037,0.039,0.041,0.043,0.055,0.065,0.085
933.000,0.183,0.215,0.227,0.251,0.282,0.314,0.337,0.519,0.713,1.265,0.565,0.630,0.653,0.703,0.764,0.828,0.873,1.238,1.626,2.729,88.942,130.218,147.301,188.870,249.137,399.667,385.588,1142.974,2546.205,10269.130,0.018,0.026,0.033,0.047,0.055,0.053,0.060,0.066,0.069,0.079,0.015,0.017,0.018,0.019,0.021,0.023,0.025,0.036,0.045,0.066
934.000,0.125,0.151,0.160,0.180,0.205,0.234,0.250,0.418,0.611,1.182,0.451,0.502,0.520,0.560,0.610,0.669,0.701,1.036,1.421,2.564,94.235,137.625,155.665,199.601,263.308,422.282,407.368,1208.345,2690.917,10841.609,0.015,0.018,0.021,0.028,0.031,0.031,0.034,0.037,0.038,0.043,0.027,0.030,0.031,0.034,0.037,0.039,0.042,0.054,0.063,0.079
